date,state,regime,confidence,prob_sideways,prob_bear,prob_bull
2025-08-08,1,bear,0.9999986219898291,1.3780015938695246e-06,0.9999986219898291,8.650209745441704e-12
2025-08-09,1,bear,0.9999985322148718,1.4677813892761828e-06,0.9999985322148718,3.751527223925539e-12
2025-08-10,1,bear,0.9999995131783,4.868197969365989e-07,0.9999995131783,1.951492160617344e-12
2025-08-11,1,bear,0.9999980959587383,1.9040352114350326e-06,0.9999980959587383,6.124477599786667e-12
2025-08-12,1,bear,0.9999974445489352,2.5554480023447136e-06,0.9999974445489352,3.0530505223218607e-12
2025-08-13,1,bear,0.9999646409288344,3.535905237566431e-05,0.9999646409288344,1.8697699261191123e-11
2025-08-14,1,bear,0.9997744397368213,0.00022556024891478045,0.9997744397368213,1.4322223479517184e-11
2025-08-15,1,bear,0.9970578008452748,0.002942199124157262,0.9970578008452748,3.0500899595210476e-11
2025-08-16,1,bear,0.9645852343471402,0.03541476562937005,0.9645852343471402,2.3428252816426986e-11
2025-08-17,1,bear,0.8035114580764529,0.19648854190977405,0.8035114580764529,1.3846579473776385e-11
2025-08-18,0,sideways,0.677177553493475,0.677177553493475,0.32282244625517814,2.5134313494537856e-10
2025-08-19,0,sideways,0.8816753259459021,0.8816753259459021,0.11832467403974305,1.434364813443785e-11
2025-08-20,0,sideways,0.9924512829899164,0.9924512829899164,0.0075487170065412544,3.5729405138213174e-12
2025-08-21,0,sideways,0.9998337787246041,0.9998337787246041,0.0001662212741846804,1.1919362439535514e-12
2025-08-22,0,sideways,0.9997563322578915,0.9997563322578915,0.00024366774186072726,1.9966864577514592e-13
2025-08-23,0,sideways,0.9997288689719196,0.9997288689719196,0.00027113102782224633,1.6568246614686697e-13
2025-08-24,0,sideways,0.9994555999524566,0.9994555999524566,0.0005444000473401879,1.0226286143881328e-13
2025-08-25,0,sideways,0.9990865207223245,0.9990865207223245,0.0009134792729605817,4.630030654015598e-12
2025-08-26,0,sideways,0.9912834274416076,0.9912834274416076,0.008716572548838364,9.524814435269527e-12
2025-08-27,0,sideways,0.982547173431639,0.982547173431639,0.017452826555384403,1.304800307387683e-11
2025-08-28,0,sideways,0.9746836395771616,0.9746836395771616,0.02531636041955431,3.287518169952982e-12
2025-08-29,0,sideways,0.976436380250052,0.976436380250052,0.023563619748151566,1.8597192495649988e-12
2025-08-30,0,sideways,0.9833811177176268,0.9833811177176268,0.01661888228232481,1.1292517088987725e-13
2025-08-31,0,sideways,0.9987628601773778,0.9987628601773778,0.0012371398226856058,1.3504480296520301e-15
2025-09-01,0,sideways,0.9999966321708921,0.9999966321708921,3.3678291447743796e-06,1.3282140621419638e-14
2025-09-02,0,sideways,0.9999301258999341,0.9999301258999341,6.987409999888918e-05,1.1875083345520417e-17
2025-09-03,0,sideways,0.9999794226460244,0.9999794226460244,2.0577353933382815e-05,9.841770477973456e-18
2025-09-04,0,sideways,0.9999993722321657,0.9999993722321657,6.277678215059868e-07,1.5352948205206525e-17
2025-09-05,0,sideways,0.999996061321352,0.999996061321352,3.938678556977412e-06,1.4502672184833361e-19
2025-09-06,0,sideways,0.9999984067238944,0.9999984067238944,1.5932761639392508e-06,3.3730274695647407e-18
2025-09-07,0,sideways,0.9999945129750829,0.9999945129750829,5.487024945229422e-06,1.0296706563288182e-17
2025-09-08,0,sideways,0.9999937803395523,0.9999937803395523,6.2196603897679185e-06,2.3699457545258908e-17
2025-09-09,0,sideways,0.9999964732552034,0.9999964732552034,3.526744711516575e-06,7.831884302928634e-18
2025-09-10,0,sideways,0.9999994961805346,0.9999994961805346,5.038195057714901e-07,3.739038005287861e-19
2025-09-11,0,sideways,0.999999978942242,0.999999978942242,2.105779971123835e-08,1.2356436892185903e-19
2025-09-12,0,sideways,0.9999999783572096,0.9999999783572096,2.1642866035128707e-08,1.7450662130080676e-20
2025-09-13,0,sideways,0.9999999676854264,0.9999999676854264,3.2314607438346524e-08,2.4308760223760027e-24
2025-09-14,0,sideways,0.9999999999984084,0.9999999999984084,1.6175585192927135e-12,2.3385166912328303e-20
2025-09-15,0,sideways,0.9999995092131325,0.9999995092131325,4.9078694521168e-07,9.895299836499668e-23
2025-09-16,0,sideways,0.9999715934446832,0.9999715934446832,2.8406555347977937e-05,2.451136803743649e-17
2025-09-17,0,sideways,0.9999984395172657,0.9999984395172657,1.5604826736803109e-06,4.675986230972629e-20
2025-09-18,0,sideways,0.9999999958915851,0.9999999958915851,4.108497714489117e-09,8.362986291586292e-27
2025-09-19,0,sideways,1.0,1.0,8.59590950352424e-14,6.841060147755452e-28
2025-09-20,0,sideways,0.9999999993790425,0.9999999993790425,6.210059712776513e-10,1.746580624284101e-27
2025-09-21,0,sideways,0.9999987941019294,0.9999987941019294,1.2058981036255518e-06,1.9264115110717906e-19
2025-09-22,0,sideways,0.9995001509851134,0.9995001509851134,0.0004998490148158915,5.286330406463549e-15
2025-09-23,0,sideways,0.9992341432756279,0.9992341432756279,0.0007658567240669429,3.6925782021068836e-13
2025-09-24,0,sideways,0.9995250673596314,0.9995250673596314,0.0004749326404259663,6.229450626290832e-18
2025-09-25,0,sideways,0.9999999981744168,0.9999999981744168,1.825627971408846e-09,4.708162399613844e-24
2025-09-26,0,sideways,1.0,1.0,7.7490881158218e-14,5.564654857952921e-34
2025-09-27,0,sideways,1.0,1.0,1.8272202588028603e-15,9.035761179248865e-38
2025-09-28,0,sideways,1.0,1.0,2.3188245050426915e-14,1.0613111752819812e-36
2025-09-29,0,sideways,0.9999999999906777,0.9999999999906777,9.313584019965562e-12,1.2275999483457863e-31
2025-09-30,0,sideways,0.9999999817650861,0.9999999817650861,1.8234954198925843e-08,1.6175242609921585e-26
2025-10-01,0,sideways,0.9999996070990481,0.9999996070990481,3.929009024256037e-07,1.4412508060586882e-24
2025-10-02,0,sideways,0.9999999935732831,0.9999999935732831,6.426725748835196e-09,1.1489993935998335e-22
2025-10-03,0,sideways,0.9999997297154916,0.9999997297154916,2.702844319463298e-07,1.1065110463100452e-22
2025-10-04,0,sideways,0.9999958611264606,0.9999958611264606,4.1388734668044e-06,1.7509250636358578e-20
2025-10-05,0,sideways,0.9999943666648017,0.9999943666648017,5.633335087057338e-06,7.201761749474099e-20
2025-10-06,0,sideways,0.9999991776318182,0.9999991776318182,8.223682781676725e-07,5.739730239962051e-22
2025-10-07,0,sideways,0.9999999999984084,0.9999999999984084,1.6442964529703082e-12,2.1266256860578685e-25
2025-10-08,0,sideways,1.0,1.0,1.3274082847269435e-14,7.052064027870074e-27
2025-10-09,0,sideways,0.9999999999895408,0.9999999999895408,1.0441577567410659e-11,6.230001627909355e-28
2025-10-10,0,sideways,0.9999999981935161,0.9999999981935161,1.806516265470999e-09,1.0166971063558157e-24
2025-10-11,0,sideways,0.9999999989520347,0.9999999989520347,1.0478733386093895e-09,1.1592777851495934e-22
2025-10-12,0,sideways,0.9999999995056896,0.9999999995056896,4.94311057203355e-10,2.044911298538683e-22
2025-10-13,0,sideways,0.9999999989736352,0.9999999989736352,1.0264761778257912e-09,4.924439005734625e-28
2025-10-14,0,sideways,1.0,1.0,1.9793624017711304e-14,1.2739871477809604e-34
2025-10-15,0,sideways,1.0,1.0,1.4511422515091616e-20,2.00582998025781e-36
2025-10-16,0,sideways,1.0,1.0,2.5947087614952714e-17,1.5754712079511682e-42
2025-10-17,0,sideways,1.0,1.0,5.334963122035202e-19,4.962045817876921e-41
2025-10-18,0,sideways,1.0,1.0,2.1489708129958918e-19,4.223369054663486e-45
2025-10-19,0,sideways,1.0,1.0,2.4048581689555012e-21,3.286938421584914e-45
2025-10-20,0,sideways,1.0,1.0,2.2656906849957774e-20,6.883204329474194e-50
2025-10-21,0,sideways,1.0,1.0,3.737271997845666e-23,1.5855935308160544e-49
2025-10-22,0,sideways,1.0,1.0,2.739710449961428e-23,6.167618587782036e-47
2025-10-23,0,sideways,1.0,1.0,2.0829326472921158e-22,8.835598604748973e-41
2025-10-24,0,sideways,1.0,1.0,8.533476949158945e-16,1.1327835676260702e-33
2025-10-25,0,sideways,0.9999998509533836,0.9999998509533836,1.4904659004592956e-07,3.540672199798114e-24
2025-10-26,0,sideways,0.999889824401444,0.999889824401444,0.00011017559847576647,3.230316960641118e-19
2025-10-27,0,sideways,0.9999977049882506,0.9999977049882506,2.2950117467707408e-06,4.2769394992609723e-16
2025-10-28,0,sideways,0.9999998567293562,0.9999998567293562,1.4327068833324367e-07,8.435798618342284e-20
2025-10-29,0,sideways,0.9999999966030373,0.9999999966030373,3.3970465036960255e-09,2.4037151610253705e-21
2025-10-30,0,sideways,0.999999997550276,0.999999997550276,2.4497227836124848e-09,6.523475421733394e-19
