date,state,regime,confidence,prob_bull,prob_high-volatility,prob_low-volatility,prob_bear
2025-11-06,0,bull,0.9999999999781721,0.9999999999781721,1.1889863680907941e-101,2.1928291671734778e-11,0.0
2025-11-07,0,bull,0.9999999995709459,0.9999999995709459,4.6381280093293e-103,4.2899986583865814e-10,0.0
2025-11-08,0,bull,0.9999999998813109,0.9999999998813109,3.64574348417388e-106,1.1876938719946383e-10,0.0
2025-11-09,0,bull,0.9999999998058229,0.9999999998058229,3.3179063046939726e-106,1.940703586549452e-10,0.0
2025-11-10,0,bull,0.9999999981250767,0.9999999981250767,6.717908295584778e-103,1.874923037365179e-09,0.0
2025-11-11,0,bull,0.9999999980093435,0.9999999980093435,2.4071867993499425e-110,1.990698563772989e-09,0.0
2025-11-12,0,bull,0.9999999942760951,0.9999999942760951,1.380938542153356e-102,5.723914442725044e-09,0.0
2025-11-13,0,bull,0.9999999693097839,0.9999999693097839,1.2014318395983548e-97,3.069013215288882e-08,0.0
2025-11-14,0,bull,0.9999999908184236,0.9999999908184236,5.833919685215134e-100,9.181604045611447e-09,0.0
2025-11-15,0,bull,0.9999999832066352,0.9999999832066352,2.594541511083614e-100,1.67934054599282e-08,0.0
2025-11-16,0,bull,0.9999999997112354,0.9999999997112354,9.774648985581396e-119,2.886551420597805e-10,0.0
2025-11-17,0,bull,0.9999999995775397,0.9999999995775397,2.0572988026548872e-120,4.2240063789331674e-10,0.0
2025-11-18,0,bull,0.9999999990877768,0.9999999990877768,3.599211396422037e-113,9.122570471363948e-10,0.0
2025-11-19,0,bull,0.9999987351690193,0.9999987351690193,9.828777448266699e-174,1.2648310111857544e-06,0.0
2025-11-20,0,bull,0.9999983565985392,0.9999983565985392,1.9968566026758098e-167,1.6434015368278386e-06,0.0
2025-11-21,0,bull,0.9999999632605074,0.9999999632605074,1.3502921704747609e-94,3.6739393727238175e-08,0.0
2025-11-22,0,bull,0.9999999999986358,0.9999999999986358,2.9139105169696554e-94,1.301534293706566e-12,0.0
2025-11-23,0,bull,0.9999999999993179,0.9999999999993179,1.134416674112336e-94,6.068714534991528e-13,0.0
2025-11-24,0,bull,0.9999999999934062,0.9999999999934062,3.09754494806691e-87,6.485544392023088e-12,0.0
2025-11-25,0,bull,0.9999999999822649,0.9999999999822649,3.414595206979199e-84,1.7723344750790298e-11,0.0
2025-11-26,0,bull,0.9999999999970441,0.9999999999970441,1.5699050280183207e-84,2.990784378218947e-12,0.0
2025-11-27,0,bull,0.9999999999993179,0.9999999999993179,2.0632421341021966e-88,6.738313827466603e-13,0.0
2025-11-28,0,bull,0.9999999999972715,0.9999999999972715,7.597262130043421e-85,2.7520109984411404e-12,0.0
2025-11-29,0,bull,0.9999999999993179,0.9999999999993179,3.4783033383926808e-84,7.00525178791383e-13,0.0
2025-11-30,0,bull,0.9999999999990905,0.9999999999990905,5.791585330878562e-81,8.71987873288223e-13,0.0
2025-12-01,0,bull,1.0,1.0,6.513501146022099e-95,4.205096025281903e-14,0.0
2025-12-02,0,bull,0.9999999999924967,0.9999999999924967,1.98190050071847e-83,7.456275270959044e-12,0.0
2025-12-03,0,bull,0.9999999999747615,0.9999999999747615,9.511740500545147e-60,2.520767566727068e-11,0.0
2025-12-04,0,bull,0.9999999979918357,0.9999999979918357,1.6382800687705977e-63,2.0080799488797563e-09,0.0
2025-12-05,0,bull,0.9999999967151325,0.9999999967151325,8.9836420847344e-62,3.284915302723131e-09,0.0
2025-12-06,0,bull,0.9999999973806553,0.9999999973806553,2.1985619980670802e-64,2.619382149160424e-09,0.0
2025-12-07,0,bull,0.999999997957957,0.999999997957957,1.0220033335828281e-66,2.042046162072945e-09,0.0
2025-12-08,0,bull,0.9999999966209998,0.9999999966209998,8.796287800537202e-65,3.379053901245161e-09,0.0
2025-12-09,0,bull,0.9999999904084689,0.9999999904084689,3.746624069007985e-62,9.591600397226334e-09,0.0
2025-12-10,0,bull,0.9999999981771452,0.9999999981771452,6.879429890596479e-62,1.822928306034488e-09,0.0
2025-12-11,0,bull,0.9999999434519411,0.9999999434519411,2.695187024949783e-50,5.654801545001576e-08,0.0
2025-12-12,0,bull,0.9999999822064184,0.9999999822064184,4.392331830162444e-48,1.7793629471770767e-08,0.0
2025-12-13,0,bull,0.999999978444521,0.999999978444521,4.087758125765531e-53,2.1555499560156864e-08,0.0
2025-12-14,0,bull,0.9999999688616303,0.9999999688616303,7.204741765656149e-63,3.113842454054133e-08,0.0
2025-12-15,0,bull,0.9999999167430395,0.9999999167430395,2.0785863291565678e-49,8.325702511938294e-08,0.0
2025-12-16,0,bull,0.9999728030699288,0.9999728030699288,8.063107119275979e-39,2.7196929978221356e-05,0.0
2025-12-17,2,low-volatility,0.9908634057373626,0.009136594262684,5.696864076719369e-27,0.9908634057373626,0.0
2025-12-18,2,low-volatility,0.9994849868767243,0.0005150118513023926,1.272077037726876e-09,0.9994849868767243,0.0
2025-12-19,2,low-volatility,0.9999939921009112,1.672194464638953e-28,6.007899049854551e-06,0.9999939921009112,0.0
2025-12-20,1,high-volatility,0.985088024181116,7.214241543593862e-31,0.985088024181116,0.014911975818959955,0.0
2025-12-21,1,high-volatility,0.9998644472645314,3.097828728641895e-33,0.9998644472645314,0.0001355527354473701,0.0
2025-12-22,1,high-volatility,0.9997777063253334,1.1353591809064931e-35,0.9997777063253334,0.00022229367472585774,0.0
2025-12-23,1,high-volatility,0.9999985881239316,8.817192324559703e-36,0.9999985881239316,1.4118759550096637e-06,0.0
2025-12-24,1,high-volatility,0.9999997022417108,6.126733324586436e-38,0.9999997022417108,2.977583721729158e-07,0.0
2025-12-25,1,high-volatility,0.9999997264667774,5.444244273206636e-39,0.9999997264667774,2.735332781295143e-07,0.0
2025-12-26,1,high-volatility,0.9999998297992223,1.1760113308204617e-39,0.9999998297992223,1.702007521507867e-07,0.0
2025-12-27,1,high-volatility,0.9999998674247851,5.714074027934947e-40,0.9999998674247851,1.3257517487007643e-07,0.0
2025-12-28,1,high-volatility,0.9999998690150363,2.1211756490464343e-40,0.9999998690150363,1.3098498411695166e-07,0.0
2025-12-29,1,high-volatility,0.9999998760415642,9.266298640343546e-40,0.9999998760415642,1.239585413193396e-07,0.0
2025-12-30,1,high-volatility,0.9999997567463492,4.829551210009506e-39,0.9999997567463492,2.432536245293076e-07,0.0
2025-12-31,1,high-volatility,0.9999965000781542,8.951864606054832e-35,0.9999965000781542,3.4999217602571214e-06,0.0
2026-01-01,1,high-volatility,0.9999949167901879,8.500954399970942e-32,0.9999949167901879,5.083209859834312e-06,0.0
2026-01-02,1,high-volatility,0.9999801749652983,3.2083313971342943e-28,0.9999801749652983,1.9825034645357273e-05,0.0
2026-01-03,1,high-volatility,0.9870285356137598,5.447309410165415e-24,0.9870285356137598,0.01297146438631839,0.0
2026-01-04,2,low-volatility,0.9910362508841554,8.205900993433665e-18,0.008963749115919215,0.9910362508841554,0.0
2026-01-05,2,low-volatility,0.999999950988696,1.1657050705995537e-13,4.90112315545868e-08,0.999999950988696,0.0
2026-01-06,2,low-volatility,0.9999999999997726,1.8199747754642648e-13,1.2487576815319025e-20,0.9999999999997726,0.0
2026-01-07,2,low-volatility,0.9999999999990905,8.199151616792261e-13,1.4237870488221476e-19,0.9999999999990905,0.0
2026-01-08,2,low-volatility,0.9986547786032093,0.0013452213967502932,5.584058465639019e-71,0.9986547786032093,0.0
2026-01-09,2,low-volatility,0.9995784586646774,0.0004215413352756017,6.962258382678359e-68,0.9995784586646774,0.0
2026-01-10,2,low-volatility,0.9999557381511882,4.4261848810068485e-05,3.839303850469654e-67,0.9999557381511882,0.0
2026-01-11,2,low-volatility,0.9999967083785637,3.2916213917077233e-06,2.9414552487046806e-88,0.9999967083785637,0.0
2026-01-12,2,low-volatility,0.9999985878410792,1.4121589879719413e-06,3.292165685297392e-90,0.9999985878410792,0.0
2026-01-13,2,low-volatility,0.9999996977117465,3.0228815337696943e-07,6.436944677999368e-95,0.9999996977117465,0.0
2026-01-14,2,low-volatility,0.9999997540392389,2.459606775843543e-07,3.614189875814496e-86,0.9999997540392389,0.0
2026-01-15,2,low-volatility,0.9999759806068381,2.4019393126917235e-05,1.586230528772147e-91,0.9999759806068381,0.0
2026-01-16,2,low-volatility,0.9378519747620139,0.062148025237879344,3.119223452074622e-72,0.9378519747620139,0.0
2026-01-17,0,bull,0.6309433438097803,0.6309433438097803,1.355199234058478e-70,0.36905665619020694,0.0
2026-01-18,0,bull,0.9165838748462719,0.9165838748462719,3.234931762622132e-69,0.08341612515375832,0.0
2026-01-19,0,bull,0.9894239103359326,0.9894239103359326,1.4404537946141983e-69,0.010576089663977538,0.0
2026-01-20,0,bull,0.9990747323705126,0.9990747323705126,2.830265641811878e-70,0.0009252676294529754,0.0
2026-01-21,0,bull,0.9992582247544718,0.9992582247544718,1.9744942106359202e-64,0.0007417752455429181,0.0
2026-01-22,0,bull,0.9999990795099309,0.9999990795099309,4.176165965423058e-77,9.204901426123241e-07,0.0
2026-01-23,0,bull,0.9999990215531183,0.9999990215531183,7.495289946617768e-75,9.784469291767539e-07,0.0
2026-01-24,0,bull,0.9999997621607973,0.9999997621607973,7.725103034236365e-78,2.3783919435825137e-07,0.0
2026-01-25,0,bull,0.9999999174235689,0.9999999174235689,2.2008935105818382e-86,8.257654225783186e-08,0.0
2026-01-26,0,bull,0.9999999999893134,0.9999999999893134,1.7566458825533246e-151,1.078458150241628e-11,0.0
2026-01-27,0,bull,0.9999999999613465,0.9999999999613465,2.9813444778966505e-130,3.8751493402308575e-11,0.0
2026-01-28,0,bull,0.9999999999697593,0.9999999999697593,8.615911135925579e-120,3.026121097646753e-11,0.0
2026-01-29,0,bull,0.9999999998351541,0.9999999998351541,1.0715640933829296e-115,1.6476917827167152e-10,0.0
2026-01-30,0,bull,0.9999999999404281,0.9999999999404281,1.1728759050060472e-122,5.957534424874968e-11,0.0
2026-01-31,0,bull,0.9999999999467946,0.9999999999467946,1.4383493662285553e-121,5.318089706958846e-11,0.0
2026-02-01,0,bull,0.9999999999406555,0.9999999999406555,6.100103658942715e-113,5.930597556557016e-11,0.0
2026-02-02,0,bull,0.9996755615997861,0.9996755615997861,3.6705146507173686e-64,0.0003244384003127111,0.0
