horizons,n_horizons,threshold,train_n_trades,train_return,train_sharpe,train_max_dd,train_win_rate,train_composite,oos_n_trades,oos_return,oos_sharpe,oos_max_dd,oos_win_rate,oos_profit_factor,oos_expectancy,oos_avg_da,oos_composite_score,signal_dist
"[5, 7, 8]",3,0.2,19,-9.925074309288773,-1.2541534728005235,-15.793755899593204,36.84210526315789,-0.09423449771411216,11,8.229522659033695,3.4600870056985165,-3.209521014424358,54.54545454545454,3.278512443339417,0.7424480371801131,51.724137931034484,0.5138401825337099,"{'BULLISH': np.int64(35), 'BEARISH': np.int64(55), 'NEUTRAL': np.int64(0)}"
"[5, 7, 8]",3,0.25,19,-9.925074309288773,-1.2541534728005235,-15.793755899593204,36.84210526315789,-0.09423449771411216,11,8.229522659033695,3.4600870056985165,-3.209521014424358,54.54545454545454,3.278512443339417,0.7424480371801131,51.724137931034484,0.5138401825337099,"{'BULLISH': np.int64(35), 'BEARISH': np.int64(55), 'NEUTRAL': np.int64(0)}"
"[5, 7, 8]",3,0.3,19,-9.925074309288773,-1.2541534728005235,-15.793755899593204,36.84210526315789,-0.09423449771411216,11,8.229522659033695,3.4600870056985165,-3.209521014424358,54.54545454545454,3.278512443339417,0.7424480371801131,51.724137931034484,0.5138401825337099,"{'BULLISH': np.int64(35), 'BEARISH': np.int64(55), 'NEUTRAL': np.int64(0)}"
"[6, 7, 8]",3,0.1,20,-23.338267726069105,-3.592529341425268,-24.801933790199957,25.0,-0.4173627398552762,12,13.401261543292353,3.1926116876400084,-3.623589912624244,50.0,2.9885021083966095,1.1119394684970716,62.06896551724138,0.5021537632767148,"{'BULLISH': np.int64(30), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(0)}"
"[6, 7, 8]",3,0.15,20,-23.338267726069105,-3.592529341425268,-24.801933790199957,25.0,-0.4173627398552762,12,13.401261543292353,3.1926116876400084,-3.623589912624244,50.0,2.9885021083966095,1.1119394684970716,62.06896551724138,0.5021537632767148,"{'BULLISH': np.int64(30), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(0)}"
"[6, 7, 8]",3,0.2,20,-23.338267726069105,-3.592529341425268,-24.801933790199957,25.0,-0.4173627398552762,12,13.401261543292353,3.1926116876400084,-3.623589912624244,50.0,2.9885021083966095,1.1119394684970716,62.06896551724138,0.5021537632767148,"{'BULLISH': np.int64(30), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(0)}"
"[6, 7, 8]",3,0.25,20,-23.338267726069105,-3.592529341425268,-24.801933790199957,25.0,-0.4173627398552762,12,13.401261543292353,3.1926116876400084,-3.623589912624244,50.0,2.9885021083966095,1.1119394684970716,62.06896551724138,0.5021537632767148,"{'BULLISH': np.int64(30), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(0)}"
"[6, 7, 8]",3,0.3,20,-23.338267726069105,-3.592529341425268,-24.801933790199957,25.0,-0.4173627398552762,12,13.401261543292353,3.1926116876400084,-3.623589912624244,50.0,2.9885021083966095,1.1119394684970716,62.06896551724138,0.5021537632767148,"{'BULLISH': np.int64(30), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(0)}"
"[5, 6, 7, 8]",4,0.1,22,-10.173488416825416,-1.554000493536061,-14.21918910347898,31.818181818181817,-0.14583539485815622,10,6.050343927345958,2.7191100922691978,-2.880727762803238,50.0,2.4029856729112775,0.610097275770773,55.00000000000001,0.4530569112511341,"{'BULLISH': np.int64(19), 'BEARISH': np.int64(47), 'NEUTRAL': np.int64(24)}"
"[5, 6, 7, 8]",4,0.15,22,-10.173488416825416,-1.554000493536061,-14.21918910347898,31.818181818181817,-0.14583539485815622,10,6.050343927345958,2.7191100922691978,-2.880727762803238,50.0,2.4029856729112775,0.610097275770773,55.00000000000001,0.4530569112511341,"{'BULLISH': np.int64(19), 'BEARISH': np.int64(47), 'NEUTRAL': np.int64(24)}"
"[5, 6, 7, 8]",4,0.2,22,-10.173488416825416,-1.554000493536061,-14.21918910347898,31.818181818181817,-0.14583539485815622,10,6.050343927345958,2.7191100922691978,-2.880727762803238,50.0,2.4029856729112775,0.610097275770773,55.00000000000001,0.4530569112511341,"{'BULLISH': np.int64(19), 'BEARISH': np.int64(47), 'NEUTRAL': np.int64(24)}"
"[5, 6, 7, 8]",4,0.25,22,-10.173488416825416,-1.554000493536061,-14.21918910347898,31.818181818181817,-0.14583539485815622,10,6.050343927345958,2.7191100922691978,-2.880727762803238,50.0,2.4029856729112775,0.610097275770773,55.00000000000001,0.4530569112511341,"{'BULLISH': np.int64(19), 'BEARISH': np.int64(47), 'NEUTRAL': np.int64(24)}"
"[5, 6, 7, 8]",4,0.3,22,-10.173488416825416,-1.554000493536061,-14.21918910347898,31.818181818181817,-0.14583539485815622,10,6.050343927345958,2.7191100922691978,-2.880727762803238,50.0,2.4029856729112775,0.610097275770773,55.00000000000001,0.4530569112511341,"{'BULLISH': np.int64(19), 'BEARISH': np.int64(47), 'NEUTRAL': np.int64(24)}"
"[5, 6, 7, 8]",4,0.35,14,-2.668336285011963,-0.5448171022440628,-4.7179665738161445,35.714285714285715,0.04176396823243761,10,6.050343927345958,2.7191100922691978,-2.880727762803238,50.0,2.4029856729112775,0.610097275770773,61.53846153846154,0.4530569112511341,"{'BULLISH': np.int64(7), 'BEARISH': np.int64(23), 'NEUTRAL': np.int64(60)}"
"[5, 6, 7, 8]",4,0.4,14,-2.668336285011963,-0.5448171022440628,-4.7179665738161445,35.714285714285715,0.04176396823243761,10,6.050343927345958,2.7191100922691978,-2.880727762803238,50.0,2.4029856729112775,0.610097275770773,61.53846153846154,0.4530569112511341,"{'BULLISH': np.int64(7), 'BEARISH': np.int64(23), 'NEUTRAL': np.int64(60)}"
